app_id,name,is_free,price,final_price,discount_percent,review_score,review_score_desc,total_reviews,positive_ratio,genres,categories,player_modes,language_count,release_date,developers,publishers,header_image,short_description
3722330,Shift At Midnight,False,10500,9450,10,8,매우 긍정적,10445,0.8798,인디|시뮬레이션,싱글 플레이어|멀티플레이어|협동|온라인 협동|Steam 도전 과제|텍스트 크기 조정|음량 개별 조절|스테레오 사운드|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,9,2026년 7월 22일,Bun Muen,Kwalee,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3722330/759ecea2ffe1ad3819aefdda79e265b8b332bf8f/header.jpg?t=1787962060,"최대 3명이 함께 즐기는 온라인 협동 공포 게임. 매번 무작위로 생성되는 근무 시간 동안 손님들을 유심히 관찰하세요. 누군가는 사람인 척하고 있을 뿐이니까요. 단 한 번의 실수로 상황은 급변하고, 문을 걸어 잠그고, 함정을 설치하고, 숨어야 합니다."
1374490,RuneScape: Dragonwilds 룬스케이프: 드래곤와일즈,False,32000,32000,0,8,매우 긍정적,29267,0.8128,액션|어드벤처|RPG|앞서 해보기,싱글 플레이어|멀티플레이어|협동|온라인 협동|텍스트 크기 조정|음량 개별 조절|수시 저장|스테레오 사운드|컨트롤러 일부 지원|Steam Cloud|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,11,2025년 4월 15일,Jagex Ltd,"Jagex Ltd|H2 Interactive Co., Ltd.|Graph",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1374490/6f6bba2ddccb49f3a0abb831684ca085e453c721/header_alt_assets_3.jpg?t=1785893866,"RuneScape의 잊힌 대륙, 애셴폴에서 마침내 드래곤들이 눈을 뜹니다. 자원을 채집해 기지를 건설하고, 스킬을 연마하며 장비를 제작하세요. 이 협동 생존 어드벤처에서 오직 끝까지 살아남아 고대의 비밀을 밝혀낸 자만이... 비로소 흉포한 드래곤 여왕에게 맞설 수 있을 것입니다."
4384550,콜 오브 듀티®: 블랙 옵스 6,False,97900,97900,0,5,복합적,15925,0.4458,액션,싱글 플레이어|멀티플레이어|PvP|온라인 PvP|협동|온라인 협동|크로스 플랫폼 멀티플레이어|Steam 도전 과제|앱 내 구매|텍스트 크기 조정|카메라 움직임 조정|색상 대체|음량 개별 조절|퀵타임 이벤트 없이 플레이 가능|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|스테레오 사운드|자막 옵션|서라운드 사운드|컨트롤러 일부 지원|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동|PvP,14,2024년 11월 1일,Treyarch|Raven Software|Beenox|High Moon Studios|Activision Shanghai|Sledgehammer Games|Infinity Ward|Demonware,Activision,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4384550/836828b783fc1208664d6c3f9fe88e9abf060813/header.jpg?t=1783699904,"콜 오브 듀티®:블랙 옵스 6는 영화 같은 싱글 플레이어 캠페인, 동급 최고의 멀티 플레이어 경험, 그리고 라운드 기반 좀비의 장대한 귀환을 기념하는 블랙 옵스의 대표 게임입니다."
1286580,Ship of Fools,False,36200,9050,75,8,매우 긍정적,6232,0.8204,액션|인디,싱글 플레이어|멀티플레이어|협동|온라인 협동|스크린 공유 및 분할 협동|공유 및 분할 화면|Steam 도전 과제|컨트롤러 완벽 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|Steam Cloud|Remote Play Together|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,10,2022년 11월 22일,Fika Productions,Team17,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1286580/4ff91ed3d568665ee52dc987b1a6ba64e6c847f9/header.jpg?t=1780480732,"Ship of Fools는 바다에서 항해하며 즐기는 로그라이트 게임입니다. 폭풍우가 몰아치는 열도의 바다를 항해하며, 대포를 조종하고 바다 괴물을 상대해보세요. 여러분은 재앙을 막아설 정도의 용감함을 가지고 계신가요?"
1912410,Minecraft Dungeons II,False,34800,34800,0,0,사용자 평가 없음,0,0.0,액션|어드벤처|RPG,싱글 플레이어|멀티플레이어|협동|온라인 협동|스크린 공유 및 분할 협동|공유 및 분할 화면|크로스 플랫폼 멀티플레이어|Steam 도전 과제|컨트롤러 일부 지원|Remote Play Together|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,17,2026년 9월 29일,Mojang Studios|Double Eleven,Xbox Game Studios,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1912410/33ebd525c53ef176351e86bc8024504704e2e98d/header_alt_assets_0_koreana.jpg?t=1787819593,"곡괭이를 내려놓고 검을 들고 Minecraft Dungeons II의 새로운 모험 속으로 돌진하세요. 지금 예약 주문하고 영웅 스킨 2종, 뒤틀린 망토, 뒤틀린 닭 애완동물을 받으세요!"
3834090,YAPYAP,False,11000,11000,0,8,매우 긍정적,9719,0.8409,액션,싱글 플레이어|멀티플레이어|협동|온라인 협동|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,16,2026년 2월 3일,Maison Bap,Maison Bap,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3834090/399b7aa5bd9ea359e6d77cec3032758ea27c597b/header.jpg?t=1787811589,"최대 5명의 친구들과 함께 마법사에게 소환된 하수인이 되어 라이벌 마법사의 탑에 침입해 온갖 말썽을 벌이는 마법 테마의 협동 공포 게임입니다. 탑을 지키는 마법 생물과 괴물을 피해 다니면서, 다양한 주문으로 주어진 파괴 목표를 달성하세요."
1190970,하우스 플리퍼 2,False,35000,35000,0,8,매우 긍정적,19867,0.8728,캐주얼|인디|시뮬레이션,싱글 플레이어|멀티플레이어|협동|온라인 협동|LAN 협동|크로스 플랫폼 멀티플레이어|Steam 도전 과제|컨트롤러 완벽 지원|Steam 트레이딩 카드|음량 개별 조절|퀵타임 이벤트 없이 플레이 가능|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|수시 저장|스테레오 사운드|Steam Cloud|레벨 에디터 포함|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,18,2023년 12월 14일,Frozen District,Frozen District,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/a8c4bf872d073e27e96c2179e19a5cd9971bfd2e/header.jpg?t=1787647996,"이 편안한 개조 시뮬레이터로 일상의 근심걱정을 날려보세요! 사고, 고치고, 되팔아 지역의 전설이 되어 보세요. 전동 공구를 사용하면 그 어떤 것이든 자유롭게 만들 수 있답니다! 온라인 2~4인 협동 모드에서는 샌드박스와 스토리 모드를 함께 즐기세요."
3811390,WASD : 토리의 모험,False,4500,4500,0,8,매우 긍정적,814,0.8354,어드벤처|캐주얼|인디,싱글 플레이어|멀티플레이어|협동|온라인 협동|Steam 도전 과제|음량 개별 조절|퀵타임 이벤트 없이 플레이 가능|수시 저장|자막 옵션|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,9,2025년 10월 2일,EVNA Games,EVNA Games,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3811390/a03ace39ae754ab138499827607673dc24c873e6/header_koreana.jpg?t=1787645779,"WASD : 토리의 모험은 친구들과 함께하는 우정 파괴 온라인 협동 게임입니다! 2 ~ 4명의 플레이어가 무작위로 배정 받은 키만 조작하며, 장애물을 피해 스테이지를 클리어하는 협동 게임입니다. 장애물뿐만 아니라, 벽에 닿으면 즉시 사망하기 때문에 자세한 건 박으면서 배워봅시다!"
750920,Shadow of the Tomb Raider: Definitive Edition,False,44000,6600,85,8,매우 긍정적,87951,0.8463,액션|어드벤처,싱글 플레이어|Steam 도전 과제|컨트롤러 완벽 지원|Steam 트레이딩 카드|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|Steam Cloud|Remote Play 휴대전화|Remote Play 태블릿|Remote Play TV|가족 공유,싱글 플레이어,12,2018년 9월 14일,Eidos-Montréal|Crystal Dynamics|Nixxes|Feral Interactive (Mac)|Feral interactive (Linux),Crystal Dynamics|Feral Interactive (Mac)|Feral interactive (Linux),https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/750920/header.jpg?t=1765239925,라라 크로프트는 마야의 종말로부터 세상을 구하며 그녀의 운명인 툼 레이더로 단련될 것입니다.
3144230,Modern Warships,True,0,0,0,5,복합적,1126,0.6403,액션|대규모 멀티플레이어|시뮬레이션|무료 플레이,멀티플레이어|PvP|온라인 PvP|협동|온라인 협동|크로스 플랫폼 멀티플레이어|Steam 도전 과제|컨트롤러 완벽 지원|Steam 트레이딩 카드|앱 내 구매|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|가족 공유,멀티플레이어|협동|온라인 협동|PvP,24,2026년 6월 4일,Artstorm FZE,Gaijin Network Ltd,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3144230/c7d7de121a7329688849256b1dbb9418819c1132/header.jpg?t=1780581117,"Modern Warships은 현대 군용 탈것에 대한 온라인 액션 게임입니다. 지금 참여해서 정찰기로 적을 탐지하고, 순양함에서 유도 미사일을 연속 발사하고, 잠수함으로 은밀하게 수면의 함선에 접근하고, 제트 전투기와 헬리콥터로 아군 함대를 엄호하세요."
4529120,Alice's Gaze,False,4400,3960,10,8,매우 긍정적,178,0.9438,캐주얼|인디|RPG|시뮬레이션|전략,싱글 플레이어|Steam 도전 과제|음량 개별 조절|#category_playable_at_your_own_pace|퀵타임 이벤트 없이 플레이 가능|수시 저장|Steam Cloud|가족 공유,싱글 플레이어,11,2026년 8월 27일,Starmoon Cat,Starmoon Cat,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4529120/6a8965e91fc7c5edd277f5ffe79b3f01c3fd0ea4/header.jpg?t=1787900112,"『Alice's Gaze』은 기괴한 분위기가 감도는 클리커 방치형 게임으로, 가벼운 퍼즐과 방치형 전투 요소가 가미되어 있습니다. 앨리스는 어둠 속에서 깨어나 기이한 저택에 갇히고, 이곳에서 빠져나갈 방법을 찾아야 합니다. 고양이 신의 제단에서는 금화가 떨어지고, 토끼 인간은 당근 채집을 도와주며, 던전의 괴물들은 앞길을 막습니다…… 당신은 앨리스와 함께 마지막 진실에 도달할 수 있을까요?"
3609080,스타세이비어,True,0,0,0,5,복합적,3502,0.6111,RPG|시뮬레이션|전략|무료 플레이,싱글 플레이어|멀티플레이어|PvP|온라인 PvP|크로스 플랫폼 멀티플레이어|앱 내 구매|가족 공유,싱글 플레이어|멀티플레이어|PvP,12,2025년 12월 10일,Studiobside,Studiobside,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3609080/e2601b8f08af778847a964c321f5354bce21ad1e/header.jpg?t=1784776433,"별이 깃든 구원자 육성담, 스타세이비어"
367520,Hollow Knight,False,16500,16500,0,9,압도적으로 긍정적,558992,0.9692,액션|어드벤처|인디,싱글 플레이어|Steam 도전 과제|컨트롤러 완벽 지원|Steam 트레이딩 카드|Steam Cloud|Remote Play 휴대전화|Remote Play 태블릿|Remote Play TV|가족 공유,싱글 플레이어,11,2017년 2월 24일,Team Cherry,Team Cherry,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/367520/3c3489495136b26b34f8a9543c7f5645b99d388c/header.jpg?t=1776125684,할로우 나이트에서 자신만의 길을 구축하세요! 크게 파괴된 곤충과 영웅의 왕국을 통한 서사 액션 어드벤처입니다. 손으로 그린 클래식 2D 스타일로 구불구불한 동굴을 탐험하고 오염된 생물과 싸우고 이상한 곤충들과 친구가 되어 보세요.
1627720,P의 거짓 (Lies of P),False,64800,64800,0,8,매우 긍정적,81841,0.9166,액션|어드벤처|RPG,싱글 플레이어|Steam 도전 과제|컨트롤러 완벽 지원|카메라 움직임 조정|색상 대체|음량 개별 조절|난이도 조정|게임패드 권장|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|수시 저장|스테레오 사운드|서라운드 사운드|Steam Cloud|가족 공유,싱글 플레이어,12,2023년 9월 18일,NEOWIZ,NEOWIZ,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1627720/header.jpg?t=1764565054,P의 거짓은 우아하고 매혹적인 벨에포크 시대를 배경으로 고전 피노키오의 모험을 재해석한 이야기를 담아낸 잔혹 동화 액션 소울라이크입니다. 제페토의 인형으로 시작된 여정의 끝에 무엇이 당신을 기다리고 있는지 확인해보세요.
4210580,Ore Factory Squad ⛏️,False,14000,14000,0,8,매우 긍정적,1573,0.8938,인디|시뮬레이션,싱글 플레이어|멀티플레이어|협동|온라인 협동|Steam 도전 과제|컨트롤러 완벽 지원|카메라 움직임 조정|음량 개별 조절|#category_playable_at_your_own_pace|퀵타임 이벤트 없이 플레이 가능|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|수시 저장|스테레오 사운드|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,14,2026년 7월 16일,threeW,PlayWay S.A.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4210580/b305646840dc9db685bc40596da7bdaea388c694/header.jpg?t=1786782809,"Ore Factory Squad는 협동 채굴 및 공장 건설 게임으로, 절차적 채굴과 재미가 핵심입니다! 혼자서 또는 친구와 함께 플레이하고, 부동산을 구매하며, 귀중한 자원을 얻기 위해 깊이 파고들고, 계약을 완료하고, 생산 라인을 업그레이드 및 자동화하여 공장을 무에서 산업으로 성장시키세요!"
2695940,PANICORE (패니코어),False,8500,5690,33,6,대체로 긍정적,12938,0.7883,액션|어드벤처|인디,싱글 플레이어|멀티플레이어|협동|온라인 협동|Steam 도전 과제|컨트롤러 완벽 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|Steam Cloud|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,27,2024년 5월 31일,ZTEK Studio,ZTEK Studio,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2695940/058125e647453cb39f0695ea86d267a98f61a96d/header_alt_assets_3.jpg?t=1787424195,"[패니코어]는 퍼마데스, AI 몬스터, 협동 플레이를 혼합한 서바이벌 호러 게임입니다. 잡히지 않고 탈출해야 하지만, 몬스터들은 여러분의 발자국 소리뿐만 아니라 목소리도 들을 수 있으니 주의하세요."
4164790,Survival Log,False,12000,12000,0,8,매우 긍정적,2039,0.8342,어드벤처|RPG|시뮬레이션|전략,싱글 플레이어|Steam 도전 과제|Steam Cloud|가족 공유,싱글 플레이어,2,2026년 8월 12일,Midnight Workshop,Lilith Games,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4164790/5f5a1a66f988690c1507b383be89b2869c17e17f/header.jpg?t=1787629162,"The apocalypse is here, and you saw it coming. Survival Log is a zombie-apocalypse hoarding survival sim. Hoard supplies, reinforce your home, and optimize every run before zombies flood the city. Every failure becomes experience. You must adapt and survive this time."
2426530,Nova Roma 노바 로마,False,29900,22420,25,8,매우 긍정적,2266,0.9373,시뮬레이션|전략|앞서 해보기,싱글 플레이어|Steam 도전 과제|Steam 트레이딩 카드|텍스트 크기 조정|음량 개별 조절|난이도 조정|퀵타임 이벤트 없이 플레이 가능|수시 저장|Steam Cloud|가족 공유,싱글 플레이어,18,2026년 3월 26일,Lion Shield,Hooded Horse,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2426530/917df432a95b765531034728618c9442cc3dc3fe/header_koreana.jpg?t=1787906231,"로마의 영광을 나의 손으로 다시 재현하는 도시 건설 게임을 만나보세요. 신들을 기쁘게 하고, 법을 제정하며, 복합 공급망을 개발하여 시민들의 수요를 충족시켜야 합니다."
787480,Phoenix Wright: Ace Attorney Trilogy,False,36800,36800,0,9,압도적으로 긍정적,44829,0.9756,어드벤처,싱글 플레이어|Steam 도전 과제|Steam 트레이딩 카드|카메라 움직임 조정|음량 개별 조절|키보드 전용 옵션|마우스 전용 옵션|퀵타임 이벤트 없이 플레이 가능|수시 저장|스테레오 사운드|터치 전용 옵션|컨트롤러 일부 지원|Steam Cloud|Remote Play 휴대전화|Remote Play 태블릿|가족 공유,싱글 플레이어,9,2019년 4월 9일,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/787480/header.jpg?t=1768866317,"법정을 무대로 뜨거운 배틀이 펼쳐지는 어드벤쳐 게임. 플레이어는 변호사 ""나루호도 류이치""가 되어 무고한 의뢰인을 위해 재판에 도전한다. 본작은 시리즈의 원점인「역전재판 소생하는 역전」「역전재판 2」「역전재판 3」의 세 작품의 전14화를 그래픽을 파워업해 1개에 수록. ※ 한국어 자막은 출시 후 패치를 통해 전달 예정입니다."
3280350,DEATH STRANDING 2: ON THE BEACH,False,79800,79800,0,9,압도적으로 긍정적,26847,0.9523,액션|어드벤처,싱글 플레이어|Steam 도전 과제|컨트롤러 완벽 지원|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|Steam Input API 지원|Steam Cloud|HDR 사용 가능|가족 공유,싱글 플레이어,18,2026년 3월 19일,KOJIMA PRODUCTIONS|Nixxes Software ,PlayStation Publishing LLC|KOJIMA PRODUCTIONS,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3280350/6270c77b0729e2df0a17d660286eeddfd9169386/header.jpg?t=1774022345,"샘은 동료들과 함께 다시 한번 인류를 멸종으로부터 구하기 위한 여정을 떠납니다. 이들과 함께 이세계적인 적, 장해물, 그리고 불편한 질문이 존재하는 세상을 탐험하세요. 우리는 과연 연결해야 했을까?"
3014320,옥토패스 트래블러 0 (OCTOPATH TRAVELER 0),False,59800,59800,0,6,대체로 긍정적,3704,0.7851,RPG,싱글 플레이어|Steam 도전 과제|컨트롤러 완벽 지원|Steam 트레이딩 카드|색상 대체|음량 개별 조절|게임패드 권장|키보드 전용 옵션|#category_playable_at_your_own_pace|퀵타임 이벤트 없이 플레이 가능|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|Steam Input API 지원|스테레오 사운드|Steam Cloud|가족 공유,싱글 플레이어,5,2025년 12월 4일,Square Enix|DOKIDOKI GROOVE WORKS,Square Enix,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3014320/64e57769c968124451e35898eae64217f99bd9c4/header.jpg?t=1779854659,"전 세계 판매량 500만 장을 돌파한 RPG 「옥토패스 트래블러」 시리즈 최신작. 오르스테라 대륙을 무대로 삼아, 신의 반지를 둘러싸고 벌어지는 복수와 재건의 이야기가 펼쳐진다."
4486870,FEED THE AI,False,6000,4800,20,8,매우 긍정적,332,0.9247,캐주얼|시뮬레이션|전략,싱글 플레이어|Steam 도전 과제|컨트롤러 일부 지원|Steam Cloud|통계|가족 공유,싱글 플레이어,14,2026년 8월 24일,Weird Kid Games,Weird Kid Games,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4486870/a99760a2cd99cda5382ec1aae78a4c45421f9b0e/header.jpg?t=1787908420,AI에게 데이터를 공급하세요. 데이터를 모으세요. 업그레이드를 해금하세요. 알고리즘이 통제를 벗어나 성장하는 모습을 지켜보세요. 진화하는 AI에게 데이터를 공급하고 어떤 존재가 될지 만들어 가는 액티브 인크리멘탈 게임입니다. AI는 세상을 구할까요... 아니면 지배할까요?
2239150,Thronefall,False,14500,9420,35,9,압도적으로 긍정적,23584,0.9614,액션|인디|전략,싱글 플레이어|Steam 도전 과제|컨트롤러 완벽 지원|Steam Cloud|Steam 순위표|가족 공유,싱글 플레이어,14,2024년 10월 11일,GrizzlyGames|Mythwright,Mythwright,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2239150/header.jpg?t=1781163871,작은 왕국을 건설하고 방어하는 미니멀리스트 게임입니다.
1148130,Divinum,False,15000,13500,10,8,매우 긍정적,77,0.8701,액션|어드벤처|인디|RPG,싱글 플레이어|Steam 도전 과제|컨트롤러 완벽 지원|카메라 움직임 조정|음량 개별 조절|키보드 전용 옵션|퀵타임 이벤트 없이 플레이 가능|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|스테레오 사운드|Steam Cloud|통계|가족 공유,싱글 플레이어,9,2026년 8월 28일,Sigil Games,Sigil Games,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1148130/d83df4c3d12fb4874759e3bd5c6db1c5cdb7eaf8/header.jpg?t=1787943659,"Divinum은 스타일리시하고 자유도 높은 전투와 보람 있는 탐험을 결합한 액션 어드벤처입니다. 강력한 콤보를 숙달하고 자신만의 빌드를 완성하여 정체불명의 침략자들에 맞서 싸우고, 당신의 섬에 숨겨진 진실을 밝혀내세요."
431730,Aseprite,False,21000,21000,0,9,압도적으로 긍정적,26721,0.9895,애니메이션과 모델링|디자인과 일러스트레이션|게임 개발,가족 공유,,19,2016년 2월 22일,Igara Studio,Igara Studio,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/431730/header.jpg?t=1749680273,"Aseprite is a pixel-art tool to create 2D animations, sprites, and any kind of graphics for games."
3259780,FINAL FANTASY RESONANCE,False,62800,62800,0,0,사용자 평가 없음,0,0.0,RPG,싱글 플레이어|Steam 도전 과제|컨트롤러 완벽 지원|Steam 트레이딩 카드|음량 개별 조절|난이도 조정|키보드 전용 옵션|#category_playable_at_your_own_pace|퀵타임 이벤트 없이 플레이 가능|DualSense 컨트롤러 지원|Steam Input API 지원|Steam Cloud|가족 공유,싱글 플레이어,8,2026년 10월 22일,Square Enix|LANCARSE Ltd.,Square Enix,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3259780/710da43babb2043f9f6ad0e50023e31167d94708/header.jpg?t=1784127699,"만약 「FINAL FANTASY」가 도트 그래픽 상태로 진화했다면...... 그런 컨셉을 가지고 새로운 도트 그래픽으로 묘사되는 「FINAL FANTASY」 시리즈 최신작. 《크리스털》을 둘러싸고 벌어지는 이야기, 턴제 커맨드 배틀과 어빌리티 교체 등 FINAL FANTASY 시리즈의 단골 요소는 물론이고 풍부한 파고들기 요소도 다수 포함되어 있다."
2016590,Dark and Darker,True,0,0,0,5,복합적,85316,0.6509,액션|RPG|무료 플레이|앞서 해보기,멀티플레이어|PvP|온라인 PvP|협동|온라인 협동|앱 내 구매|컨트롤러 일부 지원|가족 공유,멀티플레이어|협동|온라인 협동|PvP,11,2024년 6월 7일,IRONMACE,IRONMACE,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2016590/header.jpg?t=1783659214,"가차없는 하드코어 판타지 FPS 던전 PvPvE 모험. 친구들과 함께 힘을 합쳐 용기, 지혜, 교활함을 발휘하여 신화적인 보물을 찾아내고, 무시무시한 몬스터를 물리치며, 다른 교활한 보물 사냥꾼들보다 한 발 앞서 나가세요."
1272320,Diplomacy is Not an Option,False,32000,12800,60,8,매우 긍정적,12539,0.8559,액션|어드벤처|캐주얼|인디|시뮬레이션|전략,싱글 플레이어|Steam 도전 과제|Steam 트레이딩 카드|Steam 창작마당|Steam Cloud|레벨 에디터 포함|가족 공유,싱글 플레이어,12,2024년 10월 4일,Door 407,Door 407,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1272320/b4fefa344a65f1cca76169f09ae0b22df401237e/header_alt_assets_8_koreana.jpg?t=1787834180,"당신은 봉건 영주로 태어났습니다. 나쁘지 않죠, 그렇지요? 하지만 ""외교는 선택사항이 아닙니다""에서 당신의 역할은 그리 크지 않습니다. 왜냐하면 당신의 성은 항상 포위되어 있기 때문입니다. 수많은 적들로부터 방어할 준비를 하고 대규모 전투에서 승리하십시오."
1217060,Gunfire Reborn,False,20500,20500,0,8,매우 긍정적,103621,0.931,액션|어드벤처|인디|RPG,싱글 플레이어|멀티플레이어|협동|온라인 협동|Steam 도전 과제|컨트롤러 완벽 지원|Steam 트레이딩 카드|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|Steam Cloud|Remote Play 휴대전화|Remote Play 태블릿|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,18,2021년 11월 17일,Gunfire Reborn Studio,Duoyi Games,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1217060/dd6c1906d262c38c183ccd711f192db187b5103f/header.jpg?t=1785381312,"은 1인칭 시점 사격과 Roguelite의 랜덤 요소, RPG의 전략성이 조화롭게 어우러진 스테이지 돌파 게임입니다. 플레이어는 게임 안에서 서로 다른 능력을 가진 영웅들을 조작하여, 랜덤하게 구성되는 스테이지에서 무작위로 드롭되는 아이템을 사용해 다양한 빌드를 구상하며 모험에 도전하게 됩니다. 솔로 플레이만으로도 100% 즐기실 수 있으며, 최대 4명의 파티 플레이까지 가능합니다.[/url]"
322170,Geometry Dash,False,5600,5600,0,8,매우 긍정적,637301,0.9302,액션|인디,싱글 플레이어|Steam 도전 과제|Steam 트레이딩 카드|컨트롤러 일부 지원|레벨 에디터 포함|Remote Play 휴대전화|Remote Play 태블릿|가족 공유,싱글 플레이어,1,2014년 12월 22일,RobTop Games,RobTop Games,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/322170/header.jpg?t=1775300400,Jump and fly your way through danger in this rhythm-based action platformer!
779340,토탈워: 삼국,False,44800,44800,0,8,매우 긍정적,93585,0.8224,액션|전략,싱글 플레이어|멀티플레이어|PvP|온라인 PvP|LAN PvP|협동|온라인 협동|LAN 협동|Steam 도전 과제|Steam 트레이딩 카드|카메라 움직임 조정|색상 대체|음량 개별 조절|난이도 조정|퀵타임 이벤트 없이 플레이 가능|수시 저장|스테레오 사운드|서라운드 사운드|Steam Cloud|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동|PvP,13,2019년 5월 23일,CREATIVE ASSEMBLY|Feral Interactive (Mac)|Feral Interactive (Linux),SEGA|Feral Interactive (Mac)|Feral Interactive (Linux),https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/779340/header.jpg?t=1780332718,"턴제 국정과 실시간 전투가 짜릿하게 어우러진 게임 플레이를 통해 고대 중국을 당신의 통치 아래 하나로 통합하세요. 관계 시스템과 외교를 활용해 동맹을 맺고, 수백 종의 독특한 보병, 기병, 공성병기 등으로 강력한 군대를 구축하세요."
1913120,Tears of Metal,False,26500,26500,0,8,매우 긍정적,2420,0.8595,액션|인디|앞서 해보기,싱글 플레이어|멀티플레이어|협동|온라인 협동|Steam 도전 과제|컨트롤러 완벽 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|Steam Cloud|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,10,2026년 7월 22일,Paper Cult,Paper Cult,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1913120/9c62adaca165c8bc1a78990419e2cb35dd940b6b/header.jpg?t=1786394122,Tears of Metal은 중세 해킹 및 슬래시 협동 로그라이크 게임입니다. 강력한 스코틀랜드 대대의 도움으로 적의 무리를 뚫고 섬을 되찾으세요. 전투를 거듭하며 신비한 용의 유성과 적의 침략에 대해 더 많은 것을 알아가세요.
